item,group,domain,intermediate,own_pass1_fit01,c79_pass1_fit01,c7_pass1_fit01,e79_pass1_fit01,e7_pass1_fit01,own_pass1_raw,c79_pass1_raw,c7_pass1_raw,e79_pass1_raw,e7_pass1_raw,own_pass2_fit01,c79_pass2_fit01,c7_pass2_fit01,e79_pass2_fit01,e7_pass2_fit01,own_pass2_raw,c79_pass2_raw,c7_pass2_raw,e79_pass2_raw,e7_pass2_raw,own_pass3_fit01,c79_pass3_fit01,c7_pass3_fit01,e79_pass3_fit01,e7_pass3_fit01,own_pass3_raw,c79_pass3_raw,c7_pass3_raw,e79_pass3_raw,e7_pass3_raw,own_pass4_fit01,c79_pass4_fit01,c7_pass4_fit01,e79_pass4_fit01,e7_pass4_fit01,own_pass4_raw,c79_pass4_raw,c7_pass4_raw,e79_pass4_raw,e7_pass4_raw
confirmation-134,dg006,si_units,Newton,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-135,dg006,si_units,Watt,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-136,dg006,si_units,Watt,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0833333333,0.0000000000,0.0000000000,0.0833333333,0.0833333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2500000000,0.0000000000,0.0000000000,0.2500000000,0.2500000000
confirmation-137,dg006,si_units,Tesla,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-138,dg006,si_units,Tesla,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-139,dg006,si_units,volt,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-140,dg006,si_units,volt,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-141,dg006,si_units,mole,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-142,dg006,si_units,mole,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-143,dg006,si_units,gray,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-144,dg006,si_units,gray,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-145,dg006,environment_geology,ozone,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6666666667,0.0000000000,0.0000000000,0.6666666667,0.6666666667,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000
confirmation-146,dg006,environment_geology,ozone,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0833333333,0.0000000000,0.0000000000,0.0833333333,0.0833333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7500000000,0.0000000000,0.0000000000,0.7500000000,0.7500000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1666666667,0.0010548523,0.0000000000,0.1656118143,0.1666666667,0.9166666667,0.0000000000,0.0000000000,0.9166666667,0.9166666667,0.1666666667,0.0000000000,0.0000000000,0.1666666667,0.1666666667
confirmation-147,dg024,environment_geology,basalt,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.3333333333,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-148,dg024,environment_geology,basalt,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2500000000,0.0105485232,0.1190476190,0.2394514768,0.1309523810,0.5000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0000000000,0.0000000000,0.3333333333,0.3333333333,1.0000000000,0.0105485232,0.0595238095,0.9894514768,0.9404761905,0.5000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000
confirmation-149,dg024,environment_geology,granite,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0833333333,0.0000000000,0.0000000000,0.0833333333,0.0833333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7500000000,0.0073839662,0.0833333333,0.7426160338,0.6666666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-150,dg024,environment_geology,granite,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-151,dg025,environment_geology,monsoon,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0833333333,0.0000000000,0.0000000000,0.0833333333,0.0833333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0833333333,0.0000000000,0.0000000000,0.0833333333,0.0833333333,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0833333333,0.0000000000,0.0000000000,0.0833333333,0.0833333333
confirmation-152,dg025,environment_geology,monsoon,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-153,dg026,environment_geology,glacier,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-154,dg026,environment_geology,glacier,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4166666667,0.0000000000,0.0000000000,0.4166666667,0.4166666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-155,dg027,environment_geology,tornado,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1666666667,0.0000000000,0.0000000000,0.1666666667,0.1666666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9166666667,0.0000000000,0.0000000000,0.9166666667,0.9166666667,0.6666666667,0.0031645570,0.0357142857,0.6635021097,0.6309523810,0.9166666667,0.0000000000,0.0000000000,0.9166666667,0.9166666667
confirmation-156,dg027,environment_geology,tornado,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0073839662,0.0357142857,-0.0073839662,-0.0357142857,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4166666667,0.0000000000,0.0000000000,0.4166666667,0.4166666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-157,dg028,environment_geology,earthquake,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5833333333,0.0000000000,0.0000000000,0.5833333333,0.5833333333,0.1666666667,0.0010548523,0.0000000000,0.1656118143,0.1666666667,0.6666666667,0.0052742616,0.0000000000,0.6613924051,0.6666666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9166666667,0.0000000000,0.0000000000,0.9166666667,0.9166666667,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.8333333333,0.0000000000,0.0000000000,0.8333333333,0.8333333333
confirmation-158,dg028,environment_geology,earthquake,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5000000000,0.0021097046,0.0000000000,0.4978902954,0.5000000000,0.0833333333,0.0000000000,0.0000000000,0.0833333333,0.0833333333,0.5000000000,0.0073839662,0.0000000000,0.4926160338,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3333333333,0.0021097046,0.0000000000,0.3312236287,0.3333333333,1.0000000000,0.0000000000,0.0000000000,1.0000000000,1.0000000000,0.5833333333,0.0021097046,0.0000000000,0.5812236287,0.5833333333
confirmation-159,dg003,environment_geology,permafrost,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0105485232,0.0000000000,-0.0105485232,0.0000000000,0.5000000000,0.0000000000,0.0000000000,0.5000000000,0.5000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.9166666667,0.0052742616,0.0595238095,0.9113924051,0.8571428571,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
confirmation-160,dg003,environment_geology,permafrost,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0126582278,0.1428571429,-0.0126582278,-0.1428571429,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
